id,name,sex,age,height,weight,team,noc,games,year,season,city,sport,event,medal
38972,Valentino Gasparella,M,25.0,175.0,72.0,Italy,ITA,1960 Summer,1960,Summer,Roma,Cycling,Cycling Men's Sprint,Bronze
38990,Anushavan Rafayelovich Gassan-Dzhalilov,M,29.0,185.0,79.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Rowing,Rowing Men's Coxless Fours,Bronze
39003,Valery Dmitriyevich Gassy,M,27.0,189.0,86.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Handball,Handball Men's Handball,Gold
39014,Rbert Gtai,M,24.0,182.0,82.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Team",Bronze
39015,Rodion Aksanovich Gataullin,M,22.0,189.0,83.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Athletics,Athletics Men's Pole Vault,Silver
39023,"Gregory Crozier ""Greg"" Gates",M,22.0,,,United States,USA,1948 Summer,1948,Summer,London,Rowing,Rowing Men's Coxless Fours,Bronze
39028,"Terrence Steven ""Terry"" Gathercole",M,24.0,177.0,76.0,Australia,AUS,1960 Summer,1960,Summer,Roma,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver
39029,"James F. ""Jimmy"" Gathers",M,22.0,181.0,69.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 200 metres,Bronze
39031,Jean-Philippe Gatien,M,23.0,178.0,73.0,France,FRA,1992 Summer,1992,Summer,Barcelona,Table Tennis,Table Tennis Men's Singles,Silver
39035,Justin Alexander Gatlin,M,22.0,186.0,80.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 100 metres,Gold
39035,Justin Alexander Gatlin,M,22.0,186.0,80.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 200 metres,Bronze
39035,Justin Alexander Gatlin,M,22.0,186.0,80.0,United States,USA,2004 Summer,2004,Summer,Athina,Athletics,Athletics Men's 4 x 100 metres Relay,Silver
39035,Justin Alexander Gatlin,M,30.0,186.0,80.0,United States,USA,2012 Summer,2012,Summer,London,Athletics,Athletics Men's 100 metres,Bronze
39035,Justin Alexander Gatlin,M,34.0,186.0,80.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 100 metres,Silver
39042,Jason Gatson,M,24.0,165.0,72.0,United States,USA,2004 Summer,2004,Summer,Athina,Gymnastics,Gymnastics Men's Team All-Around,Silver
39072,Charles Andr Gaudin,M,,,,France,FRA,1900 Summer,1900,Summer,Paris,Rowing,Rowing Men's Single Sculls,Silver
39076,Lucien Alphonse Paul Gaudin,M,33.0,,,France,FRA,1920 Summer,1920,Summer,Antwerpen,Fencing,"Fencing Men's Foil, Team",Silver
39076,Lucien Alphonse Paul Gaudin,M,37.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Team",Gold
39076,Lucien Alphonse Paul Gaudin,M,37.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's epee, Team",Gold
39076,Lucien Alphonse Paul Gaudin,M,41.0,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Individual",Gold
39076,Lucien Alphonse Paul Gaudin,M,41.0,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",Silver
39076,Lucien Alphonse Paul Gaudin,M,41.0,,,France,FRA,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's epee, Individual",Gold
39077,Giulio Gaudini,M,23.0,200.0,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Individual",Bronze
39077,Giulio Gaudini,M,23.0,200.0,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Fencing,"Fencing Men's Foil, Team",Gold
39077,Giulio Gaudini,M,27.0,200.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Individual",Bronze
39077,Giulio Gaudini,M,27.0,200.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's Foil, Team",Silver
39077,Giulio Gaudini,M,27.0,200.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Individual",Silver
39077,Giulio Gaudini,M,27.0,200.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Team",Silver
39077,Giulio Gaudini,M,31.0,200.0,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Individual",Gold
39077,Giulio Gaudini,M,31.0,200.0,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Foil, Team",Gold
39077,Giulio Gaudini,M,31.0,200.0,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Team",Silver
39081,Paul Charles Gaudoin,M,20.0,172.0,73.0,Australia,AUS,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,Bronze
39081,Paul Charles Gaudoin,M,25.0,172.0,73.0,Australia,AUS,2000 Summer,2000,Summer,Sydney,Hockey,Hockey Men's Hockey,Bronze
39084,"Donald Valentine ""Don"" Gauf",M,25.0,,,Canada,CAN,1952 Winter,1952,Winter,Oslo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
39092,Scott Hunter Gault,M,29.0,196.0,94.0,United States,USA,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Coxless Fours,Bronze
39094,Philippe Gaumont,M,19.0,186.0,77.0,France,FRA,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's 100 kilometres Team Time Trial,Bronze
39122,Roger Gautier,M,30.0,,,France,FRA,1952 Summer,1952,Summer,Helsinki,Rowing,Rowing Men's Coxless Fours,Silver
39156,Yevgeny Mikhaylovich Gavrilenko,M,25.0,187.0,76.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 400 metres Hurdles,Bronze
39163,Valentin Aleksandrovich Gavrilov,M,22.0,191.0,75.0,Soviet Union,URS,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's High Jump,Bronze
39164,Yury Vasilyevich Gavrilov,M,27.0,179.0,72.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Bronze
39171,Nina Vasilyevna Gavrylyuk,F,22.0,167.0,55.0,Soviet Union,URS,1988 Winter,1988,Winter,Calgary,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold
39189,Richard Nicolas Gay,M,30.0,168.0,71.0,France,FRA,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Men's Moguls,Bronze
39204,"Thomas Franklin ""Tom"" Gayford",M,39.0,172.0,70.0,Canada,CAN,1968 Summer,1968,Summer,Mexico City,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold
39206,Robyn Krista Gayle,F,26.0,170.0,63.0,Canada,CAN,2012 Summer,2012,Summer,London,Football,Football Women's Football,Bronze
39209,"Mitchell Jay ""Mitch"" Gaylord",M,23.0,174.0,68.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Team All-Around,Gold
39209,"Mitchell Jay ""Mitch"" Gaylord",M,23.0,174.0,68.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Horse Vault,Silver
39209,"Mitchell Jay ""Mitch"" Gaylord",M,23.0,174.0,68.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Parallel Bars,Bronze
39209,"Mitchell Jay ""Mitch"" Gaylord",M,23.0,174.0,68.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Gymnastics,Gymnastics Men's Rings,Bronze
39226,Aleksandr Vasilyevich Gazov,M,30.0,182.0,84.0,Soviet Union,URS,1976 Summer,1976,Summer,Montreal,Shooting,"Shooting Mixed Running Target, 50 metres",Gold
39226,Aleksandr Vasilyevich Gazov,M,34.0,182.0,84.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Shooting,"Shooting Mixed Running Target, 50 metres",Bronze
39234,Valery Georgiyevich Gazzayev,M,25.0,173.0,69.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Football,Football Men's Football,Bronze
39277,"Michael William ""Mike"" Gebhardt",M,22.0,170.0,67.0,United States,USA,1988 Summer,1988,Summer,Seoul,Sailing,Sailing Mixed Windsurfer,Bronze
39277,"Michael William ""Mike"" Gebhardt",M,26.0,170.0,67.0,United States,USA,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's Windsurfer,Silver
39295,Erika Gczi,F,29.0,167.0,62.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",Silver
39296,Istvn Gczi,M,28.0,183.0,82.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Football,Football Men's Football,Silver
39302,John Reuben Geddes,M,20.0,,,Great Britain,GBR,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
39309,Gyrgy Ged,M,23.0,162.0,48.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Light-Flyweight,Gold
39310,Imre Gedvri,M,29.0,190.0,87.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Sabre, Individual",Bronze
39310,Imre Gedvri,M,29.0,190.0,87.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Sabre, Team",Bronze
39310,Imre Gedvri,M,37.0,190.0,87.0,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Fencing,"Fencing Men's Sabre, Team",Gold
39323,"Charlotte Mosher ""Carlie"" Geer",F,26.0,167.0,64.0,United States,USA,1984 Summer,1984,Summer,Los Angeles,Rowing,Rowing Women's Single Sculls,Silver
39350,Georg Gehring,M,24.0,183.0,,Germany,GER,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Heavyweight, Greco-Roman",Bronze
39353,Lana Gehring,F,19.0,175.0,61.0,United States,USA,2010 Winter,2010,Winter,Vancouver,Short Track Speed Skating,"Short Track Speed Skating Women's 3,000 metres Relay",Bronze
39377,Natalie Geisenberger,F,22.0,183.0,76.0,Germany,GER,2010 Winter,2010,Winter,Vancouver,Luge,Luge Women's Singles,Bronze
39377,Natalie Geisenberger,F,26.0,183.0,76.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Luge,Luge Women's Singles,Gold
39377,Natalie Geisenberger,F,26.0,183.0,76.0,Germany,GER,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Gold
39382,Ilse Geisler (-Vorspach),F,23.0,168.0,60.0,Germany,GER,1964 Winter,1964,Winter,Innsbruck,Luge,Luge Women's Singles,Silver
39384,Manfred Geisler,M,23.0,175.0,81.0,Germany,GER,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,Bronze
39386,Marco Geisler,M,26.0,201.0,101.0,Germany,GER,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Men's Quadruple Sculls,Bronze
39390,Hans-Gnter Geister,M,23.0,177.0,73.0,Germany,GER,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
39405,Robert Alan Geldard,M,21.0,,,Great Britain,GBR,1948 Summer,1948,Summer,London,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
39410,Jzsef Gelei,M,26.0,179.0,76.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Football,Football Men's Football,Gold
39415,Deborah Gelisio,F,24.0,165.0,65.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Shooting,Shooting Women's Double Trap,Silver
39423,Imre Gellrt,M,23.0,,,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Gymnastics,Gymnastics Men's Team All-Around,Silver
39447,"Frank ""Frankie"" Genaro (DiGennara-)",M,18.0,156.0,51.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Boxing,Boxing Men's Flyweight,Gold
39461,Martha Ludowika Genenger (-Engfeld),F,24.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Swimming,Swimming Women's 200 metres Breaststroke,Silver
39464,Pietro Generali,M,21.0,205.0,100.0,Italy,ITA,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,Silver
39466,George Patrick Genereux,M,17.0,,,Canada,CAN,1952 Summer,1952,Summer,Helsinki,Shooting,Shooting Men's Trap,Gold
39472,Paul Louis Marcel Genevay,M,25.0,174.0,74.0,France,FRA,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
39485,Paolo Gennari,M,19.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Rowing,Rowing Men's Coxless Fours,Bronze
39498,Pietro Genovesi,M,25.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Football,Football Men's Football,Bronze
39502,Uwe Gensheimer,M,29.0,188.0,88.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Bronze
39504,"Robert Steven ""Steve"" Genter",M,21.0,196.0,84.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 200 metres Freestyle,Silver
39504,"Robert Steven ""Steve"" Genter",M,21.0,196.0,84.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 400 metres Freestyle,Silver
39504,"Robert Steven ""Steve"" Genter",M,21.0,196.0,84.0,United States,USA,1972 Summer,1972,Summer,Munich,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Gold
39506,Pascal Guy Gentil,M,27.0,198.0,95.0,France,FRA,2000 Summer,2000,Summer,Sydney,Taekwondo,Taekwondo Men's Heavyweight,Bronze
39506,Pascal Guy Gentil,M,31.0,198.0,95.0,France,FRA,2004 Summer,2004,Summer,Athina,Taekwondo,Taekwondo Men's Heavyweight,Bronze
39508,Giuseppe Gentile,M,25.0,190.0,83.0,Italy,ITA,1968 Summer,1968,Summer,Mexico City,Athletics,Athletics Men's Triple Jump,Bronze
39509,Mario Gentili,M,23.0,,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
39512,"James Cuthbert ""Jimmy"" Gentle",M,28.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Bronze
39518,Inga Kristina Gentzel (-Dahlgren),F,20.0,,,Sweden,SWE,1928 Summer,1928,Summer,Amsterdam,Athletics,Athletics Women's 800 metres,Bronze
39519,Hans Peter Ludvig Gentzel,M,31.0,199.0,100.0,Sweden,SWE,2000 Summer,2000,Summer,Sydney,Handball,Handball Men's Handball,Silver
39526,Harald Genzmer,M,27.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Art Competitions,"Art Competitions Mixed Music, Compositions For Solo Or Chorus",Bronze
39527,Charles Louis Prosper Guyot,M,32.0,,,France,FRA,1924 Summer,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Literature,Gold
39542,Bevan Christopher George,M,27.0,190.0,87.0,Australia,AUS,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,Gold
39542,Bevan Christopher George,M,31.0,190.0,87.0,Australia,AUS,2008 Summer,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,Bronze
39545,"Christopher Coleman ""Chris"" George",M,20.0,188.0,86.0,United States,USA,2000 Summer,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Gold
39555,"James D. ""Jim"" George",M,21.0,178.0,82.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Light-Heavyweight,Bronze
39555,"James D. ""Jim"" George",M,25.0,178.0,82.0,United States,USA,1960 Summer,1960,Summer,Roma,Weightlifting,Weightlifting Men's Light-Heavyweight,Silver
39561,Paul George,M,26.0,206.0,99.0,United States,USA,2016 Summer,2016,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Gold
39562,"Peter T. ""Pete"" George",M,19.0,172.0,74.0,United States,USA,1948 Summer,1948,Summer,London,Weightlifting,Weightlifting Men's Middleweight,Silver
39562,"Peter T. ""Pete"" George",M,23.0,172.0,74.0,United States,USA,1952 Summer,1952,Summer,Helsinki,Weightlifting,Weightlifting Men's Middleweight,Gold
39562,"Peter T. ""Pete"" George",M,27.0,172.0,74.0,United States,USA,1956 Summer,1956,Summer,Melbourne,Weightlifting,Weightlifting Men's Middleweight,Silver
39568,Rowland David George,M,27.0,,,Great Britain,GBR,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxless Fours,Gold
39586,Pierre Lon Gaston Georget,M,18.0,,,France,FRA,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's 1,000 metres Time Trial",Silver
39586,Pierre Lon Gaston Georget,M,18.0,,,France,FRA,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's Tandem Sprint, 2,000 metres",Bronze
39652,Agnes Geraghty (-McAndrews),F,16.0,,,United States,USA,1924 Summer,1924,Summer,Paris,Swimming,Swimming Women's 200 metres Breaststroke,Silver
39657,"George Pierce ""Gerry"" Geran",M,23.0,175.0,82.0,United States,USA,1920 Summer,1920,Summer,Antwerpen,Ice Hockey,Ice Hockey Men's Ice Hockey,Silver
39663,Vincent Grard,M,29.0,189.0,100.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Handball,Handball Men's Handball,Silver
39666,va Grard-Novk,F,18.0,,,Hungary,HUN,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,Bronze
39666,va Grard-Novk,F,22.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 400 metres Freestyle,Silver
39666,va Grard-Novk,F,22.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Gold
39666,va Grard-Novk,F,22.0,,,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Swimming,Swimming Women's 200 metres Breaststroke,Silver
39675,Aleksandr Petrovich Gerasimov,M,24.0,177.0,81.0,Soviet Union,URS,1984 Winter,1984,Winter,Sarajevo,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
39706,Oszkr Gerde,M,24.0,,,Hungary,HUN,1908 Summer,1908,Summer,London,Fencing,"Fencing Men's Sabre, Team",Gold
39706,Oszkr Gerde,M,28.0,,,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Fencing,"Fencing Men's Sabre, Team",Gold
39708,"Alfred ""Fredy"" Gerdes",M,19.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,Silver
39723,Gyrgy Gerends,M,22.0,186.0,80.0,Hungary,HUN,1976 Summer,1976,Summer,Montreal,Water Polo,Water Polo Men's Water Polo,Gold
39723,Gyrgy Gerends,M,26.0,186.0,80.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Water Polo,Water Polo Men's Water Polo,Bronze
39726,Aladr Gerevich (-Gerei),M,22.0,177.0,78.0,Hungary,HUN,1932 Summer,1932,Summer,Los Angeles,Fencing,"Fencing Men's Sabre, Team",Gold
39726,Aladr Gerevich (-Gerei),M,26.0,177.0,78.0,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Individual",Bronze
39726,Aladr Gerevich (-Gerei),M,26.0,177.0,78.0,Hungary,HUN,1936 Summer,1936,Summer,Berlin,Fencing,"Fencing Men's Sabre, Team",Gold
39726,Aladr Gerevich (-Gerei),M,38.0,177.0,78.0,Hungary,HUN,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Sabre, Individual",Gold
39726,Aladr Gerevich (-Gerei),M,38.0,177.0,78.0,Hungary,HUN,1948 Summer,1948,Summer,London,Fencing,"Fencing Men's Sabre, Team",Gold
39726,Aladr Gerevich (-Gerei),M,42.0,177.0,78.0,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Foil, Team",Bronze
39726,Aladr Gerevich (-Gerei),M,42.0,177.0,78.0,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Individual",Silver
39726,Aladr Gerevich (-Gerei),M,42.0,177.0,78.0,Hungary,HUN,1952 Summer,1952,Summer,Helsinki,Fencing,"Fencing Men's Sabre, Team",Gold
39726,Aladr Gerevich (-Gerei),M,46.0,177.0,78.0,Hungary,HUN,1956 Summer,1956,Summer,Melbourne,Fencing,"Fencing Men's Sabre, Team",Gold
39726,Aladr Gerevich (-Gerei),M,50.0,177.0,78.0,Hungary,HUN,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Sabre, Team",Gold
39727,Pl Gerevich,M,24.0,189.0,80.0,Hungary,HUN,1972 Summer,1972,Summer,Munich,Fencing,"Fencing Men's Sabre, Team",Bronze
39727,Pl Gerevich,M,31.0,189.0,80.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Fencing,"Fencing Men's Sabre, Team",Bronze
39730,"Mathilde ""Hilde"" Gerg (-Gral)",F,22.0,172.0,70.0,Germany,GER,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Slalom,Gold
39730,"Mathilde ""Hilde"" Gerg (-Gral)",F,22.0,172.0,70.0,Germany,GER,1998 Winter,1998,Winter,Nagano,Alpine Skiing,Alpine Skiing Women's Combined,Bronze
39735,Istvn Gergely,M,27.0,202.0,112.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Water Polo,Water Polo Men's Water Polo,Gold
39735,Istvn Gergely,M,31.0,202.0,112.0,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Water Polo,Water Polo Men's Water Polo,Gold
39739,Friedrich Wilhelm Gerhard,M,52.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Dressage, Individual",Silver
39739,Friedrich Wilhelm Gerhard,M,52.0,,,Germany,GER,1936 Summer,1936,Summer,Berlin,Equestrianism,"Equestrianism Men's Dressage, Team",Gold
39741,"Robert Buchanan ""Bob"" Gerhardt",M,20.0,190.0,,United States,USA,1924 Summer,1924,Summer,Paris,Rowing,Rowing Men's Coxed Fours,Bronze
39754,Marco Gerini,M,24.0,190.0,90.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,Bronze
39755,Gilbert Antonin Jules Claude Marie Grints,M,21.0,180.0,86.0,France,FRA,1924 Summer,1924,Summer,Paris,Rugby,Rugby Men's Rugby,Silver
39767,Irina Yakovlevna Gerlits,F,22.0,190.0,72.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Basketball,Basketball Women's Basketball,Bronze
39780,Manfred Germar,M,21.0,182.0,74.0,Germany,GER,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
39786,Marie Claude Maurice Germot,M,23.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Tennis,Tennis Men's Singles,Silver
39786,Marie Claude Maurice Germot,M,23.0,,,France,FRA,1906 Summer,1906,Summer,Athina,Tennis,Tennis Men's Doubles,Gold
39786,Marie Claude Maurice Germot,M,29.0,,,France,FRA,1912 Summer,1912,Summer,Stockholm,Tennis,"Tennis Men's Doubles, Covered Courts",Gold
39810,"Timothus ""Tim"" Gerresheim",M,21.0,180.0,70.0,Germany,GER,1960 Summer,1960,Summer,Roma,Fencing,"Fencing Men's Foil, Team",Bronze
39825,"Samuel Norton ""Sam"" Gerson",M,24.0,163.0,,United States,USA,1920 Summer,1920,Summer,Antwerpen,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver
39827,Georg Gerstacker,M,22.0,,52.0,Germany,GER,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver
39843,Marcel Gery,M,27.0,191.0,84.0,Canada,CAN,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze
39866,Marjorie Gestring (-Redlick),F,13.0,,,United States,USA,1936 Summer,1936,Summer,Berlin,Diving,Diving Women's Springboard,Gold
39876,Ryan Getzlaf,M,24.0,193.0,100.0,Canada,CAN,2010 Winter,2010,Winter,Vancouver,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
39876,Ryan Getzlaf,M,28.0,193.0,100.0,Canada,CAN,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Men's Ice Hockey,Gold
39906,Arnaud Pascal Geyre,M,21.0,182.0,66.0,France,FRA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Individual",Silver
39906,Arnaud Pascal Geyre,M,21.0,182.0,66.0,France,FRA,1956 Summer,1956,Summer,Melbourne,Cycling,"Cycling Men's Road Race, Team",Gold
39910,Leonid Grigoryevich Geyshtor,M,23.0,173.0,61.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Canoeing,"Canoeing Men's Canadian Doubles, 1,000 metres",Gold
39919,"Siamak ""Matt"" Ghaffari",M,34.0,193.0,130.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Super-Heavyweight, Greco-Roman",Silver
39979,Mario Ghella (-Ghella Bayotto),M,19.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Cycling,Cycling Men's Sprint,Gold
40012,Antonio Ghiardello,M,34.0,170.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Rowing,Rowing Men's Coxless Fours,Bronze
40016,Alberto Marco Giovanni Ghibellini,M,23.0,185.0,76.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Water Polo,Water Polo Men's Water Polo,Bronze
40017,Alessandro Ghibellini,M,28.0,182.0,75.0,Italy,ITA,1976 Summer,1976,Summer,Montreal,Water Polo,Water Polo Men's Water Polo,Silver
40018,Gianni Ghidini,M,22.0,,,Italy,ITA,1952 Summer,1952,Summer,Helsinki,Cycling,"Cycling Men's Road Race, Team",Silver
40021,Romualdo Ghiglione,M,29.0,,,Italy,ITA,1920 Summer,1920,Summer,Antwerpen,Gymnastics,Gymnastics Men's Team All-Around,Gold
40022,Alberto Ghilardi,M,22.0,167.0,,Italy,ITA,1932 Summer,1932,Summer,Los Angeles,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold
40026,Aldo Ghira,M,28.0,,,Italy,ITA,1948 Summer,1948,Summer,London,Water Polo,Water Polo Men's Water Polo,Gold
40071,Massimo Giacoppo,M,29.0,184.0,90.0,Italy,ITA,2012 Summer,2012,Summer,London,Water Polo,Water Polo Men's Water Polo,Silver
40090,Andrea Giani,M,26.0,196.0,97.0,Italy,ITA,1996 Summer,1996,Summer,Atlanta,Volleyball,Volleyball Men's Volleyball,Silver
40090,Andrea Giani,M,30.0,196.0,97.0,Italy,ITA,2000 Summer,2000,Summer,Sydney,Volleyball,Volleyball Men's Volleyball,Bronze
40090,Andrea Giani,M,34.0,196.0,97.0,Italy,ITA,2004 Summer,2004,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Silver
40102,Simone Giannelli,M,19.0,198.0,92.0,Italy,ITA,2016 Summer,2016,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Silver
40115,Lavinia Gianoni,F,17.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Women's Team All-Around,Silver
40129,Luigina Giavotti,F,11.0,,,Italy,ITA,1928 Summer,1928,Summer,Amsterdam,Gymnastics,Gymnastics Women's Team All-Around,Silver
